Carpeta,Bloque,Clave,Inglés (original),Español (borrador IA),Español (revisado),Estado,Comentarios
componentes/broker-review-sub-home,broker-review-sub-home,visitBroker,Visit broker,Visitar bróker,,Pendiente,
componentes/brokers,brokers,editorial.sections[0].blocks[0].text,"<strong>Forex brokers are central in facilitating access to the global foreign exchange market</strong>, the world's largest and most liquid financial market. With over $7.5 trillion traded daily, the foreign exchange (Forex, or FX) market operates 24 hours a day, five days a week. It enables a wide range of participants, from central banks and investment funds to individual retail traders, <strong>to trade currency pairs and speculate on exchange rate movements.</strong>","<strong>Los brókers de Forex son clave para facilitar el acceso al mercado global de divisas</strong>, el mercado financiero más grande y líquido del mundo. Con más de 7,5 billones de dólares negociados a diario, el mercado de divisas (Forex o FX) opera las 24 horas, cinco días a la semana. Permite a un amplio abanico de participantes, desde bancos centrales y fondos de inversión hasta traders minoristas, <strong>operar pares de divisas y especular sobre los movimientos de los tipos de cambio.</strong>",,Pendiente,
componentes/brokers,brokers,editorial.sections[0].blocks[0].type,paragraph,paragraph,,Pendiente,
componentes/brokers,brokers,editorial.sections[0].blocks[1].intro,At the heart of this vast ecosystem are forex brokers. These firms provide traders access to:,En el centro de este ecosistema están los brókers de Forex. Estas empresas ofrecen a los traders acceso a:,,Pendiente,
componentes/brokers,brokers,editorial.sections[0].blocks[1].items[0],<strong>Platforms</strong>,<strong>Plataformas</strong>,,Pendiente,
componentes/brokers,brokers,editorial.sections[0].blocks[1].items[1],<strong>Real-time data</strong>,<strong>Datos en tiempo real</strong>,,Pendiente,
componentes/brokers,brokers,editorial.sections[0].blocks[1].items[2],<strong>Pricing</strong>,<strong>Precios</strong>,,Pendiente,
componentes/brokers,brokers,editorial.sections[0].blocks[1].items[3],<strong>Execution</strong>,<strong>Ejecución</strong>,,Pendiente,
componentes/brokers,brokers,editorial.sections[0].blocks[1].items[4],<strong>Leverage needed to amplify market positions</strong>,<strong>Apalancamiento necesario para amplificar las posiciones en el mercado</strong>,,Pendiente,
componentes/brokers,brokers,editorial.sections[0].blocks[1].type,list,list,,Pendiente,
componentes/brokers,brokers,editorial.sections[0].blocks[2].intro,Many brokers also offer tools such as:,Muchos brókers también ofrecen herramientas como:,,Pendiente,
componentes/brokers,brokers,editorial.sections[0].blocks[2].items[0],<strong>Advanced charting software</strong>,<strong>Software avanzado de gráficos</strong>,,Pendiente,
componentes/brokers,brokers,editorial.sections[0].blocks[2].items[1],<strong>News feeds</strong>,<strong>Feeds de noticias</strong>,,Pendiente,
componentes/brokers,brokers,editorial.sections[0].blocks[2].items[2],<strong>Educational content to help traders refine their strategies and make informed decisions</strong>,<strong>Contenido educativo para ayudar a los traders a perfeccionar sus estrategias y tomar decisiones informadas</strong>,,Pendiente,
componentes/brokers,brokers,editorial.sections[0].blocks[2].type,list,list,,Pendiente,
componentes/brokers,brokers,editorial.sections[0].title,How to pick the right one using FXStreet's Broker Listing,Cómo elegir el adecuado con el listado de brókers de FXStreet,,Pendiente,
componentes/brokers,brokers,editorial.sections[1].blocks[0].text,"Whether a trader scalps the EUR/USD in milliseconds or holds a long-term position in GBP/JPY, <strong>a good broker can mean the difference between a smooth trading experience and costly mishaps.</strong>","Ya sea que un trader haga scalping del EUR/USD en milisegundos o mantenga una posición a largo plazo en GBP/JPY, <strong>un buen bróker puede marcar la diferencia entre una experiencia de trading fluida y costosos contratiempos.</strong>",,Pendiente,
componentes/brokers,brokers,editorial.sections[1].blocks[0].type,tip,tip,,Pendiente,
componentes/brokers,brokers,editorial.sections[2].blocks[0].text,"But with hundreds of brokers on the market, some regulated, others not, <strong>the quality and reliability of services vary greatly.</strong>","Pero con cientos de brókers en el mercado, algunos regulados y otros no, <strong>la calidad y fiabilidad de los servicios varía enormemente.</strong>",,Pendiente,
componentes/brokers,brokers,editorial.sections[2].blocks[0].type,paragraph,paragraph,,Pendiente,
componentes/brokers,brokers,editorial.sections[2].blocks[1].text,"That's where an editorially reviewed broker listing becomes invaluable. At FXStreet, we aim to help traders navigate this landscape confidently by <strong>highlighting only rigorously vetted, well-regulated brokers.</strong>","Ahí es donde un listado de brókers revisado editorialmente resulta invaluable. En FXStreet, nuestro objetivo es ayudar a los traders a navegar este panorama con confianza <strong>destacando únicamente brókers rigurosamente evaluados y bien regulados.</strong>",,Pendiente,
componentes/brokers,brokers,editorial.sections[2].blocks[1].type,paragraph,paragraph,,Pendiente,
componentes/brokers,brokers,editorial.sections[2].blocks[2].text,This ensures traders get access to competitive tools and pricing and the peace of mind that comes from working with trustworthy brokers.,"Así los traders acceden a herramientas y precios competitivos, y a la tranquilidad de trabajar con brókers de confianza.",,Pendiente,
componentes/brokers,brokers,editorial.sections[2].blocks[2].type,paragraph,paragraph,,Pendiente,
componentes/brokers,brokers,editorial.sections[3].blocks[0].text,Choosing the right forex broker requires careful consideration of several factors to ensure a safe and efficient trading experience. <strong>Regulation is paramount;</strong> traders should prioritize brokers regulated by reputable authorities in Tier-1 or Tier-2 jurisdictions. These regulators enforce strict standards to protect traders' interests.,Elegir el bróker de forex adecuado requiere considerar varios factores para garantizar una experiencia de trading segura y eficiente. <strong>La regulación es fundamental;</strong> los traders deben priorizar brókers regulados por autoridades reputadas en jurisdicciones Tier-1 o Tier-2. Estos reguladores aplican estándares estrictos para proteger los intereses de los traders.,,Pendiente,
componentes/brokers,brokers,editorial.sections[3].blocks[0].type,paragraph,paragraph,,Pendiente,
componentes/brokers,brokers,editorial.sections[3].blocks[1].intro,Other essential criteria include:,Otros criterios esenciales incluyen:,,Pendiente,
componentes/brokers,brokers,editorial.sections[3].blocks[1].items[0],"<strong>Trading costs, such as spreads, commissions, and hidden fees </strong>","<strong>Costes de trading, como spreads, comisiones y comisiones ocultas</strong>",,Pendiente,
componentes/brokers,brokers,editorial.sections[3].blocks[1].items[1],"<strong>The reliability and features of the Trading Platform (e.g., MetaTrader 4 or 5), mobile trading, and order execution speed can also significantly impact your experience</strong>","<strong>La fiabilidad y las funciones de la plataforma de trading (p. ej., MetaTrader 4 o 5), el trading móvil y la velocidad de ejecución de órdenes también pueden impactar significativamente tu experiencia</strong>",,Pendiente,
componentes/brokers,brokers,editorial.sections[3].blocks[1].items[2],"<strong>Tradable assets offered and account features, such as minimum deposits and leverage options</strong>","<strong>Activos negociables ofrecidos y características de la cuenta, como depósitos mínimos y opciones de apalancamiento</strong>",,Pendiente,
componentes/brokers,brokers,editorial.sections[3].blocks[1].items[3],<strong>Educational resources and tools for market analysis</strong>,<strong>Recursos educativos y herramientas de análisis de mercado</strong>,,Pendiente,
componentes/brokers,brokers,editorial.sections[3].blocks[1].items[4],<strong>Broker reputation for customer support and reliability</strong>,<strong>Reputación del bróker en soporte al cliente y fiabilidad</strong>,,Pendiente,
componentes/brokers,brokers,editorial.sections[3].blocks[1].type,list,list,,Pendiente,
componentes/brokers,brokers,editorial.sections[3].title,How to choose a forex broker?,Cómo elegir un bróker de forex?,,Pendiente,
componentes/brokers,brokers,editorial.sections[4].blocks[0].text,"At FXStreet, we simplify this process by providing detailed broker reviews to help you make an informed choice. Visit our <a href=""/brokers/reviews"" class=""text-main-primary font-bold hover:underline"">Broker Reviews</a> page for comprehensive insights into top forex brokers.","En FXStreet simplificamos este proceso ofreciendo reseñas detalladas de brókers para ayudarte a tomar una decisión informada. Visita nuestra página de <a href=""/brokers/reviews"" class=""text-main-primary font-bold hover:underline"">Reseñas de Brókers</a> para obtener información completa sobre los principales brókers de forex.",,Pendiente,
componentes/brokers,brokers,editorial.sections[4].blocks[0].type,tip,tip,,Pendiente,
componentes/brokers,brokers,editorial.sections[5].blocks[0].text,FXStreet's broker listing is designed to encourage traders to have access to <strong>trustworthy and regulated brokers</strong>.,El listado de brókers de FXStreet está diseñado para que los traders tengan acceso a <strong>brókers fiables y regulados</strong>.,,Pendiente,
componentes/brokers,brokers,editorial.sections[5].blocks[0].type,paragraph,paragraph,,Pendiente,
componentes/brokers,brokers,editorial.sections[5].blocks[1].text,"We include brokers regulated in Tier-1 and Tier-2 jurisdictions with the strictest oversight standards globally, ensuring that traders are well-protected under robust regulatory frameworks.","Incluimos brókers regulados en jurisdicciones Tier-1 y Tier-2 con los estándares de supervisión más estrictos a nivel global, garantizando que los traders estén bien protegidos bajo marcos regulatorios sólidos.",,Pendiente,
componentes/brokers,brokers,editorial.sections[5].blocks[1].type,paragraph,paragraph,,Pendiente,
componentes/brokers,brokers,editorial.sections[5].title,How FXStreet lists forex brokers,Cómo FXStreet lista los brókers de forex,,Pendiente,
componentes/brokers,brokers,editorial.sections[6].blocks[0].items[0].countryCode,au,au,,Pendiente,
componentes/brokers,brokers,editorial.sections[6].blocks[0].items[0].label,ASIC - Australia,ASIC - Australia,,Pendiente,
componentes/brokers,brokers,editorial.sections[6].blocks[0].items[1].countryCode,ca,ca,,Pendiente,
componentes/brokers,brokers,editorial.sections[6].blocks[0].items[1].label,CIRO - Canada,CIRO - Canadá,,Pendiente,
componentes/brokers,brokers,editorial.sections[6].blocks[0].items[2].countryCode,us,us,,Pendiente,
componentes/brokers,brokers,editorial.sections[6].blocks[0].items[2].label,CFTC - United States,CFTC - Estados Unidos,,Pendiente,
componentes/brokers,brokers,editorial.sections[6].blocks[0].items[3].countryCode,uk,uk,,Pendiente,
componentes/brokers,brokers,editorial.sections[6].blocks[0].items[3].label,FCA - United Kingdom,FCA - Reino Unido,,Pendiente,
componentes/brokers,brokers,editorial.sections[6].blocks[0].items[4].countryCode,nz,nz,,Pendiente,
componentes/brokers,brokers,editorial.sections[6].blocks[0].items[4].label,FMA - New Zealand,FMA - Nueva Zelanda,,Pendiente,
componentes/brokers,brokers,editorial.sections[6].blocks[0].items[5].countryCode,jp,jp,,Pendiente,
componentes/brokers,brokers,editorial.sections[6].blocks[0].items[5].label,JFSA - Japan,JFSA - Japón,,Pendiente,
componentes/brokers,brokers,editorial.sections[6].blocks[0].items[6].countryCode,sg,sg,,Pendiente,
componentes/brokers,brokers,editorial.sections[6].blocks[0].items[6].label,MAS - Singapore,MAS - Singapur,,Pendiente,
componentes/brokers,brokers,editorial.sections[6].blocks[0].items[7].countryCode,eu,eu,,Pendiente,
componentes/brokers,brokers,editorial.sections[6].blocks[0].items[7].label,EU regulators via MiFID,Reguladores UE vía MiFID,,Pendiente,
componentes/brokers,brokers,editorial.sections[6].blocks[0].items[8].countryCode,hk,hk,,Pendiente,
componentes/brokers,brokers,editorial.sections[6].blocks[0].items[8].label,SFC - Hong Kong,SFC - Hong Kong,,Pendiente,
componentes/brokers,brokers,editorial.sections[6].blocks[0].items[9].countryCode,ch,ch,,Pendiente,
componentes/brokers,brokers,editorial.sections[6].blocks[0].items[9].label,FINMA - Switzerland,FINMA - Suiza,,Pendiente,
componentes/brokers,brokers,editorial.sections[6].blocks[0].title,Tier-1 Regulators,Reguladores Tier-1,,Pendiente,
componentes/brokers,brokers,editorial.sections[6].blocks[0].type,countries,countries,,Pendiente,
componentes/brokers,brokers,editorial.sections[6].blocks[1].items[0].countryCode,tr,tr,,Pendiente,
componentes/brokers,brokers,editorial.sections[6].blocks[1].items[0].label,Capital Markets Board - Turkey,Capital Markets Board - Turquía,,Pendiente,
componentes/brokers,brokers,editorial.sections[6].blocks[1].items[1].countryCode,ke,ke,,Pendiente,
componentes/brokers,brokers,editorial.sections[6].blocks[1].items[1].label,CMA - Kenya,CMA - Kenia,,Pendiente,
componentes/brokers,brokers,editorial.sections[6].blocks[1].items[10].countryCode,sa,sa,,Pendiente,
componentes/brokers,brokers,editorial.sections[6].blocks[1].items[10].label,SAMA - Saudi Arabia,SAMA - Arabia Saudí,,Pendiente,
componentes/brokers,brokers,editorial.sections[6].blocks[1].items[11].countryCode,ae,ae,,Pendiente,
componentes/brokers,brokers,editorial.sections[6].blocks[1].items[11].label,CMA - UAE,CMA - EAU,,Pendiente,
componentes/brokers,brokers,editorial.sections[6].blocks[1].items[12].countryCode,in,in,,Pendiente,
componentes/brokers,brokers,editorial.sections[6].blocks[1].items[12].label,SEBI - India,SEBI - India,,Pendiente,
componentes/brokers,brokers,editorial.sections[6].blocks[1].items[13].countryCode,br,br,,Pendiente,
componentes/brokers,brokers,editorial.sections[6].blocks[1].items[13].label,SEC - Brazil,SEC - Brasil,,Pendiente,
componentes/brokers,brokers,editorial.sections[6].blocks[1].items[14].countryCode,ph,ph,,Pendiente,
componentes/brokers,brokers,editorial.sections[6].blocks[1].items[14].label,SEC - Philippines,SEC - Filipinas,,Pendiente,
componentes/brokers,brokers,editorial.sections[6].blocks[1].items[15].countryCode,th,th,,Pendiente,
componentes/brokers,brokers,editorial.sections[6].blocks[1].items[15].label,SEC - Thailand,SEC - Tailandia,,Pendiente,
componentes/brokers,brokers,editorial.sections[6].blocks[1].items[2].countryCode,cn,cn,,Pendiente,
componentes/brokers,brokers,editorial.sections[6].blocks[1].items[2].label,CBRC - China,CBRC - China,,Pendiente,
componentes/brokers,brokers,editorial.sections[6].blocks[1].items[3].countryCode,mx,mx,,Pendiente,
componentes/brokers,brokers,editorial.sections[6].blocks[1].items[3].label,CNBV - Mexico,CNBV - México,,Pendiente,
componentes/brokers,brokers,editorial.sections[6].blocks[1].items[4].countryCode,ae,ae,,Pendiente,
componentes/brokers,brokers,editorial.sections[6].blocks[1].items[4].label,DFSA - UAE,DFSA - EAU,,Pendiente,
componentes/brokers,brokers,editorial.sections[6].blocks[1].items[5].countryCode,za,za,,Pendiente,
componentes/brokers,brokers,editorial.sections[6].blocks[1].items[5].label,FSCA - South Africa,FSCA - Sudáfrica,,Pendiente,
componentes/brokers,brokers,editorial.sections[6].blocks[1].items[6].countryCode,id,id,,Pendiente,
componentes/brokers,brokers,editorial.sections[6].blocks[1].items[6].label,FSA - Indonesia,FSA - Indonesia,,Pendiente,
componentes/brokers,brokers,editorial.sections[6].blocks[1].items[7].countryCode,ae,ae,,Pendiente,
componentes/brokers,brokers,editorial.sections[6].blocks[1].items[7].label,FSRA - UAE,FSRA - EAU,,Pendiente,
componentes/brokers,brokers,editorial.sections[6].blocks[1].items[8].countryCode,il,il,,Pendiente,
componentes/brokers,brokers,editorial.sections[6].blocks[1].items[8].label,ISA - Israel,ISA - Israel,,Pendiente,
componentes/brokers,brokers,editorial.sections[6].blocks[1].items[9].countryCode,jo,jo,,Pendiente,
componentes/brokers,brokers,editorial.sections[6].blocks[1].items[9].label,Jordan Securities Commission,Jordan Securities Commission,,Pendiente,
componentes/brokers,brokers,editorial.sections[6].blocks[1].title,Tier-2 Regulators,Reguladores Tier-2,,Pendiente,
componentes/brokers,brokers,editorial.sections[6].blocks[1].type,countries,countries,,Pendiente,
componentes/brokers,brokers,editorial.sections[7].blocks[0].text,"We only accept brokers regulated in Tier-1 and Tier-2 jurisdictions to ensure a high standard of trader protection. Inclusion in the listing also depends on commercial agreements. This means the list may not feature all brokers that meet our regulatory criteria, nor are all brokers listed.","Solo aceptamos brókers regulados en jurisdicciones Tier-1 y Tier-2 para garantizar un alto estándar de protección al trader. La inclusión en el listado también depende de acuerdos comerciales. Esto significa que la lista puede no incluir todos los brókers que cumplen nuestros criterios regulatorios, ni figuran todos los brókers.",,Pendiente,
componentes/brokers,brokers,editorial.sections[7].blocks[0].type,tip,tip,,Pendiente,
componentes/brokers,brokers,listing.broker,Broker,Bróker,,Pendiente,
componentes/brokers,brokers,listing.brokerAccount,Broker account,Cuenta del bróker,,Pendiente,
componentes/brokers,brokers,listing.minDeposit,M.Deposit,Dep. mín.,,Pendiente,
componentes/brokers,brokers,listing.minDepositTitle,Min. deposit,Depósito mín.,,Pendiente,
componentes/brokers,brokers,listing.openAccount,Open account,Abrir cuenta,,Pendiente,
componentes/brokers,brokers,listing.paymentMethods,Payment methods,Métodos de pago,,Pendiente,
componentes/brokers,brokers,listing.readReview,Read review,Leer reseña,,Pendiente,
componentes/brokers,brokers,listing.regulators,Regulators,Reguladores,,Pendiente,
componentes/brokers,brokers,listing.toggleDetails,Toggle broker details,Mostrar u ocultar detalles del bróker,,Pendiente,
componentes/brokers,brokers,listing.viewProfile,View profile,Ver perfil,,Pendiente,
componentes/brokers,brokers,noBrokersAvailable.backToHome,Back to Homepage,Volver al inicio,,Pendiente,
componentes/brokers,brokers,noBrokersAvailable.description,"It looks like we don’t have any brokers available for your country right now, but we hope to bring them to you in the future.","Parece que no tenemos brókers disponibles para tu país en este momento, pero esperamos poder ofrecértelos en el futuro.",,Pendiente,
componentes/brokers,brokers,noBrokersAvailable.title,Ops! No brokers available here yet,¡Ups! Aún no hay brókers disponibles aquí,,Pendiente,
componentes/brokers,brokers,pageSubtitle,"A shortlist of regulated brokers available in your country. We only include those licensed by recognised financial authorities, so you can choose with confidence.","Una lista corta de brókers regulados disponibles en tu país. Solo incluimos aquellos con autorizaciones de autoridades financieras reconocidas, para que puedas elegir con confianza.",,Pendiente,
componentes/brokers,brokers,pageTitle,Forex Brokers,Brókers de Forex,,Pendiente,
componentes/brokers,brokers,seo.description,Searching for an online Forex broker? Find the best one for you in our comparative table of the most reputable Forex brokers.,¿Buscas un bróker de Forex online? Encuentra el más adecuado para ti en nuestra tabla comparativa de los brókers de Forex más reputados.,,Pendiente,
componentes/brokers,brokers,seo.keywords,"forex, brokers, comparison","forex, brókers, comparación",,Pendiente,
componentes/brokers,brokers,seo.title,Forex Brokers - FXStreet,Brókers Forex - FXStreet,,Pendiente,
componentes/calendar-event,calendar-event,charts.emptyState,"Sorry, no results were found.","Lo sentimos, no se encontraron resultados.",,Pendiente,
componentes/calendar-event,calendar-event,charts.historicalDate,Date,Fecha,,Pendiente,
componentes/calendar-event,calendar-event,charts.releases.actual,Actual,Actual,,Pendiente,
componentes/calendar-event,calendar-event,charts.releases.consensus,Consensus,Consenso,,Pendiente,
componentes/calendar-event,calendar-event,charts.releases.deviation,Dev.,Desv.,,Pendiente,
componentes/calendar-event,calendar-event,charts.releases.deviationTooltip,Deviation: It measures the surprise caused when the Actual data differs from the Consensus. It can oscillate in an open scale usually between -7 and +7.,"Desviación: Mide la sorpresa causada cuando el dato Real difiere del Consenso. Puede oscilar en una escala abierta, habitualmente entre -7 y +7.",,Pendiente,
componentes/calendar-event,calendar-event,charts.releases.deviationTooltipAria,Deviation information,Información sobre la desviación,,Pendiente,
componentes/calendar-event,calendar-event,charts.releases.na,n/a,n/d,,Pendiente,
componentes/calendar-event,calendar-event,charts.releases.revisedFrom,Revised from {value},Revisado desde {value},,Pendiente,
componentes/calendar-event,calendar-event,charts.timeRange.ariaLabel,Historical data time range,Rango temporal de datos históricos,,Pendiente,
componentes/calendar-event,calendar-event,charts.timeRange.fiveYears,5 YEARS,5 AÑOS,,Pendiente,
componentes/calendar-event,calendar-event,charts.timeRange.max,MAX,MAX,,Pendiente,
componentes/calendar-event,calendar-event,charts.timeRange.oneYear,1 YEAR,1 AÑO,,Pendiente,
componentes/calendar-event,calendar-event,charts.timeRange.twoYears,2 YEARS,2 AÑOS,,Pendiente,
componentes/calendar-event,calendar-event,charts.title,Historical Data Chart,Gráfico de datos históricos,,Pendiente,
componentes/calendar-event,calendar-event,charts.trueRangeHeading,True Range,Rango verdadero,,Pendiente,
componentes/calendar-event,calendar-event,charts.trueRangeSeries.averageTrueRange15Min,15m TR Averaged,TR 15m promedio,,Pendiente,
componentes/calendar-event,calendar-event,charts.trueRangeSeries.averageTrueRange4h,4h TR Averaged,TR 4h promedio,,Pendiente,
componentes/calendar-event,calendar-event,charts.trueRangeSeries.trueRange15Min,15m TR,TR 15m,,Pendiente,
componentes/calendar-event,calendar-event,charts.trueRangeSeries.trueRange4h,4h TR,TR 4h,,Pendiente,
componentes/calendar-event,calendar-event,charts.trueRangeVsDevHeading,True Range vs. Deviation,Rango verdadero vs desviación,,Pendiente,
componentes/calendar-event,calendar-event,charts.trueRangeVsDevTooltip.surpriseFactor,Surprise Factor,Factor sorpresa,,Pendiente,
componentes/calendar-event,calendar-event,charts.trueRangeVsDevTooltip.tr,TR,RV,,Pendiente,
componentes/calendar-event,calendar-event,charts.views.chart,Chart,Gráfico,,Pendiente,
componentes/calendar-event,calendar-event,charts.views.historicalData,Historical Data,Datos históricos,,Pendiente,
componentes/calendar-event,calendar-event,charts.views.trueRange,True Range,Rango verdadero,,Pendiente,
componentes/calendar-event,calendar-event,charts.views.trueRangeVsDev,True Range vs Dev,Rango verdadero vs desv.,,Pendiente,
componentes/calendar-event,calendar-event,charts.views.volatilityRatio,Volatility Ratio,Ratio de volatilidad,,Pendiente,
componentes/calendar-event,calendar-event,charts.volatilityRatioHeading,Volatility Ratio,Ratio de volatilidad,,Pendiente,
componentes/calendar-event,calendar-event,charts.volatilityRatioSeries.volatilityRatio15Min,15m VR,RV 15m,,Pendiente,
componentes/calendar-event,calendar-event,charts.volatilityRatioSeries.volatilityRatio4h,4h VR,RV 4h,,Pendiente,
componentes/calendar-event,calendar-event,charts.volatilityRatioSeries.volatilityRatioMedian15Min,15m VR Median,RV 15m mediana,,Pendiente,
componentes/calendar-event,calendar-event,charts.volatilityRatioSeries.volatilityRatioMedian4h,4h VR Median,RV 4h mediana,,Pendiente,
componentes/calendar-event,calendar-event,detail.description.frequency,Frequency,Frecuencia,,Pendiente,
componentes/calendar-event,calendar-event,detail.description.periodType.MONTH,Monthly,Mensual,,Pendiente,
componentes/calendar-event,calendar-event,detail.description.periodType.QUARTER,Quarterly,Trimestral,,Pendiente,
componentes/calendar-event,calendar-event,detail.description.periodType.WEEK,Weekly,Semanal,,Pendiente,
componentes/calendar-event,calendar-event,detail.description.periodType.YEAR,Yearly,Anual,,Pendiente,
componentes/calendar-event,calendar-event,detail.description.source,Source,Fuente,,Pendiente,
componentes/calendar-event,calendar-event,detail.relatedAnalysis.title,Related Analysis,Análisis relacionado,,Pendiente,
componentes/calendar-event,calendar-event,detail.relatedEvents.title,Related economic events,Eventos económicos relacionados,,Pendiente,
componentes/calendar-event,calendar-event,detail.relatedNews.title,Related News,Noticias relacionadas,,Pendiente,
componentes/calendar-event,calendar-event,detail.seo.description,"Follow {eventName}: consensus, previous readings, release dates, and related macroeconomic coverage on FXStreet's Economic Calendar.","Sigue {eventName}: consenso, dato anterior, fechas de publicación y cobertura macroeconómica relacionada en el calendario económico de FXStreet.",,Pendiente,
componentes/calendar-event,calendar-event,detail.seo.title,{eventName} - FXStreet Economic Calendar,{eventName} - Calendario económico FXStreet,,Pendiente,
componentes/calendar-guide,calendar-guide,countries.australia.description1,"Australia is a highly developed market economy and its currency, the Australian dollar, is one of the most popular among currency traders. One important thing to take into account is that the AUD price is correlated with gold, as it is a commodity currency. Australia is a big exporter to China and its economy, and currency reflects any change in the situation in that country.","Australia es una economía de mercado altamente desarrollada y su moneda, el dólar australiano, es una de las más populares entre los operadores de divisas. Un aspecto importante a tener en cuenta es que el precio del AUD está correlacionado con el oro, ya que es una divisa de materias primas. Australia es un gran exportador hacia China y su economía, y su moneda refleja cualquier cambio en la situación de ese país.",,Pendiente,
componentes/calendar-guide,calendar-guide,countries.australia.description2,"The most influenced currencies by Australia's economy are NZD and JPY. The organizations that publish the most meaningful indicators are the Reserve Bank of Australia, which issues statements and decides on the interest rates of the country, and the Australian Government and its Department of Finance that implement policies that affect the economy of the country.","Las divisas más influenciadas por la economía australiana son el NZD y el JPY. Las organizaciones que publican los indicadores más relevantes son el Banco de la Reserva de Australia, que emite comunicados y decide los tipos de interés del país, y el Gobierno australiano y su Departamento de Finanzas, que aplican políticas que afectan a la economía del país.",,Pendiente,
componentes/calendar-guide,calendar-guide,countries.australia.importantEvents.description,Australia regularly publishes data on various economic events that have a significant impact on its economy and various economies connected to the Australian reality. Here you can find the editorial selection made by the FXStreet team about the economic events that could have the most impact on your trading in the next months:,Australia publica regularmente datos sobre diversos eventos económicos que tienen un impacto significativo en su economía y en otras economías vinculadas a la realidad australiana. Aquí puede encontrar la selección editorial del equipo de FXStreet sobre los eventos económicos que podrían tener mayor impacto en su trading en los próximos meses:,,Pendiente,
componentes/calendar-guide,calendar-guide,countries.australia.importantEvents.events[0],RBA Interest Rate Decision,Decisión de tipos de interés del RBA,,Pendiente,
componentes/calendar-guide,calendar-guide,countries.australia.importantEvents.events[1],RBA Meeting Minutes,Minutas del RBA,,Pendiente,
componentes/calendar-guide,calendar-guide,countries.australia.importantEvents.events[2],Australia Unemployment Rate,Tasa de desempleo de Australia,,Pendiente,
componentes/calendar-guide,calendar-guide,countries.australia.importantEvents.events[3],RBA's Governor Lowe Speech,Discurso del Gobernador del RBA Lowe,,Pendiente,
componentes/calendar-guide,calendar-guide,countries.australia.importantEvents.events[4],Australia Consumer Price Index,Índice de Precios al Consumidor de Australia,,Pendiente,
componentes/calendar-guide,calendar-guide,countries.australia.importantEvents.title,What are the most important economic events for Australia?,¿Cuáles son los eventos económicos más importantes para Australia?,,Pendiente,
componentes/calendar-guide,calendar-guide,countries.australia.institutions.description,"The FXStreet editorial team has selected the most important institutions for Australia that generate most of the events with great volatility in the market. If you're interested in knowing the evolution of the country, it's important to take into account that it has its capital in Canberra. Other important things to take into account are the movements of the most relevant institutions of other related economies, such as the Australian and the American ones:","El equipo editorial de FXStreet ha seleccionado las instituciones más importantes para Australia que generan la mayoría de los eventos con gran volatilidad en el mercado. Si le interesa conocer la evolución del país, es importante tener en cuenta que su capital es Canberra. Otros aspectos relevantes son los movimientos de las instituciones más importantes de otras economías relacionadas, como las australiana y la estadounidense:",,Pendiente,
componentes/calendar-guide,calendar-guide,countries.australia.institutions.list[0],Reserve Bank of Australia,Banco de la Reserva de Australia,,Pendiente,
componentes/calendar-guide,calendar-guide,countries.australia.institutions.list[1],Federal Reserve,Reserva Federal,,Pendiente,
componentes/calendar-guide,calendar-guide,countries.australia.institutions.list[2],Bank of Japan,Banco de Japón,,Pendiente,
componentes/calendar-guide,calendar-guide,countries.australia.institutions.list[3],People's Bank of China,Banco Popular de China,,Pendiente,
componentes/calendar-guide,calendar-guide,countries.australia.institutions.title,Which are the most important economic institutions for Australia?,¿Cuáles son las instituciones económicas más importantes para Australia?,,Pendiente,
componentes/calendar-guide,calendar-guide,countries.australia.relatedEvents.leftColumn[0].text,EIA Crude Oil Stocks change,Variación de las reservas de petróleo crudo EIA,,Pendiente,
componentes/calendar-guide,calendar-guide,countries.australia.relatedEvents.leftColumn[0].url,/economic-calendar/event/8d7aa189-8c90-45a1-a5ee-82d480271b8f,/calendario-economico/event/8d7aa189-8c90-45a1-a5ee-82d480271b8f,,Pendiente,
componentes/calendar-guide,calendar-guide,countries.australia.relatedEvents.leftColumn[1].text,RBA Interest Rate Decision,Decisión de tipos de interés del RBA,,Pendiente,
componentes/calendar-guide,calendar-guide,countries.australia.relatedEvents.leftColumn[1].url,/economic-calendar/event/97e8d83b-a333-4be6-8cf9-1f4fa9f9789d,/calendario-economico/event/97e8d83b-a333-4be6-8cf9-1f4fa9f9789d,,Pendiente,
componentes/calendar-guide,calendar-guide,countries.australia.relatedEvents.leftColumn[2].text,FED Interest Rate Decision,Decisión de tipos de interés de la Fed,,Pendiente,
componentes/calendar-guide,calendar-guide,countries.australia.relatedEvents.leftColumn[2].url,/economic-calendar/event/fcfae951-09a7-449e-b6fe-525e1335aaba,/calendario-economico/event/fcfae951-09a7-449e-b6fe-525e1335aaba,,Pendiente,
componentes/calendar-guide,calendar-guide,countries.australia.relatedEvents.leftColumn[3].text,FOMC Minutes,Minutas del FOMC,,Pendiente,
componentes/calendar-guide,calendar-guide,countries.australia.relatedEvents.leftColumn[3].url,/economic-calendar/event/e10a1f69-915d-44b1-ad1d-0b8edf7853f3,/calendario-economico/event/e10a1f69-915d-44b1-ad1d-0b8edf7853f3,,Pendiente,
componentes/calendar-guide,calendar-guide,countries.australia.relatedEvents.leftColumn[4].text,ECB President Lagarde's Speech,Discurso de la Presidenta del BCE Lagarde,,Pendiente,
