Carpeta,Bloque,Clave,Inglés (original),Español (borrador IA),Español (revisado),Estado,Comentarios
componentes/calendar-guide,calendar-guide,countries.united-states.relatedEvents.leftColumn[0].url,/economic-calendar/event/8d7aa189-8c90-45a1-a5ee-82d480271b8f,/calendario-economico/event/8d7aa189-8c90-45a1-a5ee-82d480271b8f,,Pendiente,
componentes/calendar-guide,calendar-guide,countries.united-states.relatedEvents.leftColumn[1].text,Nonfarm Payrolls,Nóminas no agrícolas,,Pendiente,
componentes/calendar-guide,calendar-guide,countries.united-states.relatedEvents.leftColumn[1].url,/economic-calendar/event/9cdf56fd-99e4-4026-aa99-2b6c0ca92811,/calendario-economico/event/9cdf56fd-99e4-4026-aa99-2b6c0ca92811,,Pendiente,
componentes/calendar-guide,calendar-guide,countries.united-states.relatedEvents.leftColumn[2].text,FED Interest Rate Decision,Decisión de tipos de interés de la Fed,,Pendiente,
componentes/calendar-guide,calendar-guide,countries.united-states.relatedEvents.leftColumn[2].url,/economic-calendar/event/fcfae951-09a7-449e-b6fe-525e1335aaba,/calendario-economico/event/fcfae951-09a7-449e-b6fe-525e1335aaba,,Pendiente,
componentes/calendar-guide,calendar-guide,countries.united-states.relatedEvents.leftColumn[3].text,FOMC Minutes,Minutas del FOMC,,Pendiente,
componentes/calendar-guide,calendar-guide,countries.united-states.relatedEvents.leftColumn[3].url,/economic-calendar/event/e10a1f69-915d-44b1-ad1d-0b8edf7853f3,/calendario-economico/event/e10a1f69-915d-44b1-ad1d-0b8edf7853f3,,Pendiente,
componentes/calendar-guide,calendar-guide,countries.united-states.relatedEvents.leftColumn[4].text,ECB President Lagarde's Speech,Discurso de la Presidenta del BCE Lagarde,,Pendiente,
componentes/calendar-guide,calendar-guide,countries.united-states.relatedEvents.leftColumn[4].url,/macroeconomics/central-banks/ecb,/macroeconomics/central-banks/ecb,,Pendiente,
componentes/calendar-guide,calendar-guide,countries.united-states.relatedEvents.rightColumn[0].text,ECB Interest Rate Decision,Decisión de tipos de interés del BCE,,Pendiente,
componentes/calendar-guide,calendar-guide,countries.united-states.relatedEvents.rightColumn[0].url,/economic-calendar/event/1a094a5e-3dee-4c96-b3bb-7c35cc52fa83,/calendario-economico/event/1a094a5e-3dee-4c96-b3bb-7c35cc52fa83,,Pendiente,
componentes/calendar-guide,calendar-guide,countries.united-states.relatedEvents.rightColumn[1].text,BoJ Interest Rate Decision,Decisión de tipos de interés del BoJ,,Pendiente,
componentes/calendar-guide,calendar-guide,countries.united-states.relatedEvents.rightColumn[1].url,/economic-calendar/event/8b3a0864-3ad8-4510-88a5-acaf0dc44ce0,/calendario-economico/event/8b3a0864-3ad8-4510-88a5-acaf0dc44ce0,,Pendiente,
componentes/calendar-guide,calendar-guide,countries.united-states.relatedEvents.rightColumn[2].text,BoE Interest Rate Decision,Decisión de tipos de interés del BoE,,Pendiente,
componentes/calendar-guide,calendar-guide,countries.united-states.relatedEvents.rightColumn[2].url,/economic-calendar/event/9959649d-be62-47f5-bafa-ff2f474b9e13,/calendario-economico/event/9959649d-be62-47f5-bafa-ff2f474b9e13,,Pendiente,
componentes/calendar-guide,calendar-guide,countries.united-states.relatedEvents.rightColumn[3].text,API Weekly Crude Oil Stock,Inventarios semanales de petróleo crudo API,,Pendiente,
componentes/calendar-guide,calendar-guide,countries.united-states.relatedEvents.rightColumn[3].url,/economic-calendar/event/bcf389bd-5fe2-4bd1-b1e0-d0b3910ba944,/calendario-economico/event/bcf389bd-5fe2-4bd1-b1e0-d0b3910ba944,,Pendiente,
componentes/calendar-guide,calendar-guide,countries.united-states.relatedEvents.title,Related economic events,Eventos económicos relacionados,,Pendiente,
componentes/calendar-guide,calendar-guide,countries.united-states.title,Why the United States economic calendar matters?,¿Por qué importa el calendario económico de Estados Unidos?,,Pendiente,
componentes/calendar-guide,calendar-guide,countryIndicators.australia.description1,Australia's economy is one of the strongest in the world. The Land Down Under is rich in commodities and mainly sends its resources to China and other Asian countries.,La economía de Australia es una de las más fuertes del mundo y rica en materias primas.,,Pendiente,
componentes/calendar-guide,calendar-guide,countryIndicators.australia.description2,"The Reserve Bank of Australia (RBA) is responsible for implementing monetary policy, and its decisions are a key driver for the Australian Dollar (AUD). The current Governor of the RBA is Michele Bullock. Some of the most relevant indicators of the <link>Australian Economic Calendar</link> include:",Las decisiones del Banco de la Reserva de Australia (RBA) son un motor clave para el dólar australiano (AUD).,,Pendiente,
componentes/calendar-guide,calendar-guide,countryIndicators.australia.indicators[0].text,RBA Interest Rate Decision,Decisión de tipos de interés del RBA,,Pendiente,
componentes/calendar-guide,calendar-guide,countryIndicators.australia.indicators[0].url,/economic-calendar/event/97e8d83b-a333-4be6-8cf9-1f4fa9f9789d,/economic-calendar/event/rba-rate,,Pendiente,
componentes/calendar-guide,calendar-guide,countryIndicators.australia.indicators[1].text,Unemployment Rate,Tasa de desempleo,,Pendiente,
componentes/calendar-guide,calendar-guide,countryIndicators.australia.indicators[1].url,/economic-calendar/event/7bf5a806-92d7-4d18-95a4-e10c42b1eeba?timezoneOffset=0,/economic-calendar/event/unemployment-au,,Pendiente,
componentes/calendar-guide,calendar-guide,countryIndicators.australia.indicators[2].text,RBA Meeting Minutes,Minutas del RBA,,Pendiente,
componentes/calendar-guide,calendar-guide,countryIndicators.australia.indicators[2].url,/economic-calendar/event/b6476b88-c252-4746-b38d-295fcaf53ac0,/economic-calendar/event/rba-minutes,,Pendiente,
componentes/calendar-guide,calendar-guide,countryIndicators.australia.indicators[3].text,Consumer Price Index,Índice de Precios al Consumidor,,Pendiente,
componentes/calendar-guide,calendar-guide,countryIndicators.australia.indicators[3].url,/economic-calendar/event/3212eb85-8ef9-48b1-9950-9b3e6be49389?timezoneOffset=0,/economic-calendar/event/cpi-au,,Pendiente,
componentes/calendar-guide,calendar-guide,countryIndicators.australia.indicators[4].text,Gross Domestic Product,Producto Interior Bruto,,Pendiente,
componentes/calendar-guide,calendar-guide,countryIndicators.australia.indicators[4].url,/economic-calendar/event/ea62704e-57a4-4d22-856f-ad642047bdc7,/economic-calendar/event/gdp-au,,Pendiente,
componentes/calendar-guide,calendar-guide,countryIndicators.australia.linkPath,/economic-calendar/australia,/calendario-economico/australia,,Pendiente,
componentes/calendar-guide,calendar-guide,countryIndicators.australia.title,Australia – Economic indicators,Australia – Indicadores económicos,,Pendiente,
componentes/calendar-guide,calendar-guide,countryIndicators.canada.description1,"Canada is one of the world's strongest economies, mainly due to its natural resources, technology, and industrial sectors. It is also a part of international trade agreements, such as the United States-Mexico-Canada Agreement (USMCA) or the Comprehensive and Progressive Agreement for Trans-Pacific Partnership (CPTPP).","Canadá es una de las economías más sólidas del mundo, gracias a sus recursos naturales, tecnología y sectores industriales.",,Pendiente,
componentes/calendar-guide,calendar-guide,countryIndicators.canada.description2,"Among the events with the greatest impact are announcements from the Bank of Canada (BoC), which is currently chaired by Tiff Macklem. Some of the most relevant indicators of <link>Canada's Economic Calendar</link> include:","Entre los eventos de mayor impacto se encuentran los anuncios del Banco de Canadá (BoC), actualmente presidido por Tiff Macklem.",,Pendiente,
componentes/calendar-guide,calendar-guide,countryIndicators.canada.indicators[0].text,BoC Interest Rate Decision,Decisión de tipos de interés del BoC,,Pendiente,
componentes/calendar-guide,calendar-guide,countryIndicators.canada.indicators[0].url,/economic-calendar/event/7035bb7e-d65f-4e72-a0ba-f77baede0207?timezoneOffset%3D0,/economic-calendar/event/boc-rate,,Pendiente,
componentes/calendar-guide,calendar-guide,countryIndicators.canada.indicators[1].text,BoC Monetary Policy Report,Informe de Política Monetaria del BoC,,Pendiente,
componentes/calendar-guide,calendar-guide,countryIndicators.canada.indicators[1].url,/economic-calendar/event/92200d00-decb-4cf3-b868-b986096f3274,/economic-calendar/event/boc-mpr,,Pendiente,
componentes/calendar-guide,calendar-guide,countryIndicators.canada.indicators[2].text,Unemployment Rate,Tasa de desempleo,,Pendiente,
componentes/calendar-guide,calendar-guide,countryIndicators.canada.indicators[2].url,/economic-calendar/event/490c5492-6ace-4321-a078-64b949244b2e?timezoneOffset%3D0,/economic-calendar/event/unemployment-ca,,Pendiente,
componentes/calendar-guide,calendar-guide,countryIndicators.canada.indicators[3].text,Net Change in Employment,Variación neta del empleo,,Pendiente,
componentes/calendar-guide,calendar-guide,countryIndicators.canada.indicators[3].url,/economic-calendar/event/b2c3c097-b609-4385-bf44-f70089df1074,/economic-calendar/event/net-change-employment,,Pendiente,
componentes/calendar-guide,calendar-guide,countryIndicators.canada.indicators[4].text,Gross Domestic Product,Producto Interior Bruto,,Pendiente,
componentes/calendar-guide,calendar-guide,countryIndicators.canada.indicators[4].url,/economic-calendar/event/6102c587-1e49-4960-8daa-dbc61505ea69,/economic-calendar/event/gdp-ca,,Pendiente,
componentes/calendar-guide,calendar-guide,countryIndicators.canada.indicators[5].text,Consumer Price Index,Índice de Precios al Consumidor,,Pendiente,
componentes/calendar-guide,calendar-guide,countryIndicators.canada.indicators[5].url,/economic-calendar/event/8c8f1865-334c-4976-8754-76c1e3e3b99d,/economic-calendar/event/cpi-ca,,Pendiente,
componentes/calendar-guide,calendar-guide,countryIndicators.canada.linkPath,/economic-calendar/canada,/calendario-economico/canada,,Pendiente,
componentes/calendar-guide,calendar-guide,countryIndicators.canada.title,Canada – Economic indicators,Canadá – Indicadores económicos,,Pendiente,
componentes/calendar-guide,calendar-guide,countryIndicators.uk.description1,"The <link>United Kingdom</link> is the sixth-largest global economy, and its monetary policy is implemented by the Bank of England (BoE), whose Governor is Andrew Bailey. Its capital, London, is the second-largest financial center in the world, only behind New York.",El Reino Unido es la sexta mayor economía global y su política monetaria la ejecuta el Banco de Inglaterra (BoE).,,Pendiente,
componentes/calendar-guide,calendar-guide,countryIndicators.uk.description2,The performance of the UK economy can impact many markets as well as currencies beyond the Pound Sterling (GBP). Some of the most relevant indicators of the <link>United Kingdom Economic Calendar</link> include:,El desempeño de la economía británica puede impactar numerosos mercados y divisas más allá de la libra esterlina (GBP).,,Pendiente,
componentes/calendar-guide,calendar-guide,countryIndicators.uk.indicators[0].text,BoE Interest Rate Decision,Decisión de tipos de interés del BoE,,Pendiente,
componentes/calendar-guide,calendar-guide,countryIndicators.uk.indicators[0].url,/economic-calendar/event/9959649d-be62-47f5-bafa-ff2f474b9e13,/economic-calendar/event/boe-rate,,Pendiente,
componentes/calendar-guide,calendar-guide,countryIndicators.uk.indicators[1].text,Gross Domestic Product,Producto Interior Bruto,,Pendiente,
componentes/calendar-guide,calendar-guide,countryIndicators.uk.indicators[1].url,/economic-calendar/event/61b1d6bb-698e-41f7-8100-dc668c635c8b?timezoneOffset%3D0,/economic-calendar/event/gdp-uk,,Pendiente,
componentes/calendar-guide,calendar-guide,countryIndicators.uk.indicators[2].text,S&P Global/CIPS Services PMI,S&P Global/CIPS PMI de servicios,,Pendiente,
componentes/calendar-guide,calendar-guide,countryIndicators.uk.indicators[2].url,/economic-calendar/event/0fbc81b5-a029-4c0e-a5c7-9baf1fc47cd2?timezoneOffset%3D0,/economic-calendar/event/uk-services-pmi,,Pendiente,
componentes/calendar-guide,calendar-guide,countryIndicators.uk.indicators[3].text,Unemployment Rate,Tasa de desempleo,,Pendiente,
componentes/calendar-guide,calendar-guide,countryIndicators.uk.indicators[3].url,/economic-calendar/event/98bb2374-b9f9-46ae-93e3-9f7e8a4391c1,/economic-calendar/event/unemployment-uk,,Pendiente,
componentes/calendar-guide,calendar-guide,countryIndicators.uk.indicators[4].text,Industrial Production,Producción industrial,,Pendiente,
componentes/calendar-guide,calendar-guide,countryIndicators.uk.indicators[4].url,/economic-calendar/event/727dc859-0e7d-4209-8f28-70acb2ea2d61,/economic-calendar/event/industrial-production-uk,,Pendiente,
componentes/calendar-guide,calendar-guide,countryIndicators.uk.indicators[5].text,Consumer Price Index,Índice de Precios al Consumidor,,Pendiente,
componentes/calendar-guide,calendar-guide,countryIndicators.uk.indicators[5].url,/economic-calendar/event/3ac4e096-06c8-4981-b973-622269563b1f,/economic-calendar/event/cpi-uk,,Pendiente,
componentes/calendar-guide,calendar-guide,countryIndicators.uk.linkPath,/economic-calendar/united-kingdom,/calendario-economico/united-kingdom,,Pendiente,
componentes/calendar-guide,calendar-guide,countryIndicators.uk.linkPath2,/economic-calendar/united-kingdom,/calendario-economico/united-kingdom,,Pendiente,
componentes/calendar-guide,calendar-guide,countryIndicators.uk.title,United Kingdom – Economic indicators,Reino Unido – Indicadores económicos,,Pendiente,
componentes/calendar-guide,calendar-guide,countryIndicators.us.description1,"The <link>US economic calendar</link> is the most important one since the country is the world’s largest economy. The most important indicators mainly impact the price of the US Dollar (USD), but they also affect other markets and currencies.",El calendario económico de EE. UU. es el más importante ya que el país es la mayor economía del mundo.,,Pendiente,
componentes/calendar-guide,calendar-guide,countryIndicators.us.description2,"The organizations that publish the most meaningful indicators – The ones that carry the greatest impact in the markets – are the US Bureau of Labor Statistics (BLS), the US Bureau of Economic Analysis (BEA), the US Census Bureau and the Energy Information Administration (EIA). Of special interest are the Federal Reserve (Fed) interest-rate decisions.","Las organizaciones que publican los indicadores más relevantes – Aquellos con mayor impacto en los mercados – son la Oficina de Estadísticas Laborales (BLS), la Oficina de Análisis Económico (BEA), la Oficina del Censo y la Administración de Información Energética (EIA). De especial interés son las decisiones de tipos de la Reserva Federal (Fed).",,Pendiente,
componentes/calendar-guide,calendar-guide,countryIndicators.us.indicators[0].text,Fed Interest Rate Decision,Decisión de tipos de interés de la Fed,,Pendiente,
componentes/calendar-guide,calendar-guide,countryIndicators.us.indicators[0].url,/economic-calendar/event/fcfae951-09a7-449e-b6fe-525e1335aaba,/economic-calendar/event/fed-interest-rate,,Pendiente,
componentes/calendar-guide,calendar-guide,countryIndicators.us.indicators[1].text,FOMC Minutes,Minutas del FOMC,,Pendiente,
componentes/calendar-guide,calendar-guide,countryIndicators.us.indicators[1].url,/economic-calendar/event/e10a1f69-915d-44b1-ad1d-0b8edf7853f3,/economic-calendar/event/fomc-minutes,,Pendiente,
componentes/calendar-guide,calendar-guide,countryIndicators.us.indicators[2].text,Nonfarm Payrolls,Nóminas No Agrícolas,,Pendiente,
componentes/calendar-guide,calendar-guide,countryIndicators.us.indicators[2].url,/economic-calendar/event/9cdf56fd-99e4-4026-aa99-2b6c0ca92811,/economic-calendar/event/nfp,,Pendiente,
componentes/calendar-guide,calendar-guide,countryIndicators.us.indicators[3].text,ISM Services PMI,ISM de servicios PMI,,Pendiente,
componentes/calendar-guide,calendar-guide,countryIndicators.us.indicators[3].url,/economic-calendar/event/6c5853c1-a409-4722-bdea-17ad5d8a193f,/economic-calendar/event/ism-services,,Pendiente,
componentes/calendar-guide,calendar-guide,countryIndicators.us.indicators[4].text,Retail Sales Control Group,Ventas Minoristas - Grupo de Control,,Pendiente,
componentes/calendar-guide,calendar-guide,countryIndicators.us.indicators[4].url,/economic-calendar/event/a2a2843d-443a-480a-b83a-a8f0dd0c3f04,/economic-calendar/event/retail-sales-control,,Pendiente,
componentes/calendar-guide,calendar-guide,countryIndicators.us.indicators[5].text,Consumer Price Index,Índice de Precios al Consumidor,,Pendiente,
componentes/calendar-guide,calendar-guide,countryIndicators.us.indicators[5].url,/economic-calendar/event/6f846eaa-9a12-43ab-930d-f059069c6646,/economic-calendar/event/cpi-us,,Pendiente,
componentes/calendar-guide,calendar-guide,countryIndicators.us.linkPath,/economic-calendar/united-states,/calendario-economico/estados-unidos,,Pendiente,
componentes/calendar-guide,calendar-guide,countryIndicators.us.title,United States – Economic indicators,Estados Unidos – Indicadores económicos,,Pendiente,
componentes/calendar-guide,calendar-guide,howTo.filtering.description,"You might want to focus on some type of data and ignore the rest: less noise means more efficiency. Click on the filter button at the top of the economic calendar. You can type a keyword or select countries, dates range, event categories or impact levels. Then hit the ""Apply"" button. If you always need to see the same data when you come to our calendar, you can save your settings for the next visit! We said efficiency, right?","Es posible que desee centrarse en algún tipo de datos e ignorar el resto: cuanto menos ruido, más eficiencia. Haga clic en el botón de filtro en la parte superior del calendario económico. Puede introducir una palabra clave o seleccionar países, intervalo de fechas, categorías de evento o niveles de impacto. A continuación, haga clic en el botón ""Aplicar"". Si siempre necesita ver los mismos datos cuando llega a nuestro calendario, puede guardar sus ajustes para la próxima visita. Dijimos eficiencia, ¿no?",,Pendiente,
componentes/calendar-guide,calendar-guide,howTo.filtering.title,How to filter data?,¿Cómo filtrar datos?,,Pendiente,
componentes/calendar-guide,calendar-guide,howTo.gettingMore.description,"Apart from the data itself, FXStreet provides additional information. To get a full picture, click on the row of the event to open a dropdown box with more related content:","Además de los datos en sí, FXStreet proporciona información adicional. Para obtener una imagen completa, haga clic en la fila del evento para abrir un desplegable con más contenido relacionado:",,Pendiente,
componentes/calendar-guide,calendar-guide,howTo.gettingMore.features[0],"Editor's Notes (commentary and event previews from our editorial team, only included in the most important events)","Notas del editor (comentarios y previews de nuestro equipo editorial, solo incluidos en los eventos más importantes)",,Pendiente,
componentes/calendar-guide,calendar-guide,howTo.gettingMore.features[1],"Description of the event (what it is, who releases it, what it means for currencies)","Descripción del evento (qué es, quién lo publica, qué significa para las divisas)",,Pendiente,
componentes/calendar-guide,calendar-guide,howTo.gettingMore.features[2],Link to the official report (when the data has been released),Enlace al informe oficial (cuando se ha publicado el dato),,Pendiente,
componentes/calendar-guide,calendar-guide,howTo.gettingMore.features[3],Link to the Dashboard page (where you will be able to see and analyze the historical data of the event and several advanced calculations on how it has impacted several major currency pairs over the years),Enlace a la página del Dashboard (donde podrá ver y analizar los datos históricos del evento y varios cálculos avanzados sobre cómo ha impactado en varios pares de divisas principales a lo largo de los años),,Pendiente,
componentes/calendar-guide,calendar-guide,howTo.gettingMore.features[4],Related news surrounding the data release.,Noticias relacionadas con la publicación del dato.,,Pendiente,
componentes/calendar-guide,calendar-guide,howTo.gettingMore.title,How to get more info about the data?,¿Cómo obtener más información sobre los datos?,,Pendiente,
componentes/calendar-guide,calendar-guide,howTo.interpretation.actualConsensus.paragraphs[0],"<strong>Previous</strong> number: the data in its last release (frequency of data release is variable: it can be last month, last quarter, or simply a preliminary estimate).","<strong>Anterior</strong>: el dato en su última publicación (la frecuencia de publicación es variable: puede ser el mes pasado, el trimestre pasado o simplemente una estimación preliminar).",,Pendiente,
componentes/calendar-guide,calendar-guide,howTo.interpretation.actualConsensus.paragraphs[1],"<strong>Actual</strong> number: When the data comes out, it is immediately displayed at the right of the volatility indicator.","<strong>Real</strong>: Cuando se publica el dato, se muestra inmediatamente a la derecha del indicador de volatilidad.",,Pendiente,
componentes/calendar-guide,calendar-guide,howTo.interpretation.actualConsensus.paragraphs[2],"For most indicators, there is:","Para la mayoría de indicadores, hay:",,Pendiente,
componentes/calendar-guide,calendar-guide,howTo.interpretation.actualConsensus.paragraphs[3],<strong>Consensus</strong> number: What economists and market analysts expect before the release of the data.,<strong>Consenso</strong>: Lo que los economistas y analistas del mercado esperan antes de la publicación del dato.,,Pendiente,
componentes/calendar-guide,calendar-guide,howTo.interpretation.actualConsensus.paragraphs[4],<strong>Deviation</strong> ratio: The indicator is based on an FXStreet exclusive calculation that measures the surprise caused by an event when the Actual data differs from the Consensus. Its number usually oscillates in an open scale between -7 and +7.,<strong>Desviación</strong>: El indicador se basa en un cálculo exclusivo de FXStreet que mide la sorpresa causada por un evento cuando el dato Real difiere del Consenso. Su número suele oscilar en una escala abierta entre -7 y +7.,,Pendiente,
componentes/calendar-guide,calendar-guide,howTo.interpretation.actualConsensus.subtitle,"For all economic calendar indicators, there is:","Para todos los indicadores del calendario económico, hay:",,Pendiente,
componentes/calendar-guide,calendar-guide,howTo.interpretation.actualConsensus.title,"Actual, deviation, consensus and previous","Real, desviación, consenso y anterior",,Pendiente,
componentes/calendar-guide,calendar-guide,howTo.interpretation.currencies.description,"A flag icon indicates the country of the data release, and next to it, its currency. So you can quickly scan and see what currencies might be affected today or in some specific days.","Un icono de bandera indica el país de la publicación del dato y, junto a él, su moneda. De este modo, puede revisar rápidamente y ver qué divisas podrían verse afectadas hoy o en algunos días específicos.",,Pendiente,
componentes/calendar-guide,calendar-guide,howTo.interpretation.currencies.title,Currencies,Divisas,,Pendiente,
componentes/calendar-guide,calendar-guide,howTo.interpretation.timing.description,"All data are displayed in chronological order, divided by day. Released data are marked with a tick (✓) under the ""time left"" column. A light grey horizontal line shows you where we stand at the moment and below that line go all upcoming data. Time left before next release is indicated so you quickly grasp when this is coming. When a new data is released, the calendar page is automatically refreshed so you do not miss it. If you want, you can enable a sound notification for all releases.","Todos los datos se muestran en orden cronológico, divididos por día. Los datos publicados se marcan con un tick (✓) en la columna ""Tiempo restante"". Una línea horizontal gris claro le muestra dónde estamos en este momento y debajo de esa línea se encuentran todos los próximos datos. El tiempo que queda antes de la próxima publicación está indicado, así que rápidamente puede apreciarse cuándo un evento está por salir. Cuando se publica un nuevo dato, la página del calendario se actualiza automáticamente para que pueda verlo. Si lo desea, puede habilitar un aviso de sonido para todas las publicaciones.",,Pendiente,
componentes/calendar-guide,calendar-guide,howTo.interpretation.timing.title,Timing,Cronología,,Pendiente,
componentes/calendar-guide,calendar-guide,howTo.interpretation.volatility.description,"Abbreviated as ""Vol."" in the economic calendar and represented with yellow/orange/red bars, volatility is an indicator of the expected impact of the data on currencies. If a bar is red and long, market watchers expect this data to have a high probability of moving the Forex market. If this bar is yellow and short, the probability is considered low. In orange, we are in the middle.","Abreviado como ""Vol."" en el calendario económico y representado con barras amarillas/naranjas/rojas, la volatilidad es un indicador del impacto esperado de los datos sobre las divisas. Si una barra es roja y larga, los observadores del mercado esperan que estos datos tengan una gran probabilidad de mover el mercado Forex. Si esta barra es amarilla y corta, la probabilidad se considera baja. En naranja, estamos en medio.",,Pendiente,
componentes/calendar-guide,calendar-guide,howTo.interpretation.volatility.title,Impact,Impacto,,Pendiente,
componentes/calendar-guide,calendar-guide,howTo.title,How to read it?,¿Cómo interpretarlo?,,Pendiente,
componentes/calendar-guide,calendar-guide,relatedEvents.leftColumn[0].text,EIA Crude Oil Stocks change,Reservas de petróleo crudo EIA,,Pendiente,
componentes/calendar-guide,calendar-guide,relatedEvents.leftColumn[0].url,/economic-calendar/event/8d7aa189-8c90-45a1-a5ee-82d480271b8f,/calendario-economico/event/8d7aa189-8c90-45a1-a5ee-82d480271b8f,,Pendiente,
componentes/calendar-guide,calendar-guide,relatedEvents.leftColumn[1].text,Nonfarm Payrolls,Nóminas No agrícolas,,Pendiente,
componentes/calendar-guide,calendar-guide,relatedEvents.leftColumn[1].url,/economic-calendar/event/9cdf56fd-99e4-4026-aa99-2b6c0ca92811,/calendario-economico/event/9cdf56fd-99e4-4026-aa99-2b6c0ca92811,,Pendiente,
componentes/calendar-guide,calendar-guide,relatedEvents.leftColumn[2].text,Fed Interest Rate Decision,Decisión de tipos de interés de la FED,,Pendiente,
componentes/calendar-guide,calendar-guide,relatedEvents.leftColumn[2].url,/economic-calendar/event/fcfae951-09a7-449e-b6fe-525e1335aaba,/calendario-economico/event/9cdf56fd-99e4-4026-aa99-2b6c0ca92811,,Pendiente,
componentes/calendar-guide,calendar-guide,relatedEvents.leftColumn[3].text,FOMC Minutes,Minutas de la reunión de la FOMC,,Pendiente,
componentes/calendar-guide,calendar-guide,relatedEvents.leftColumn[3].url,/macroeconomics/central-banks/fed,/macroeconomics/central-banks/fed,,Pendiente,
componentes/calendar-guide,calendar-guide,relatedEvents.leftColumn[4].text,ECB’s President Lagarde Speech,Discurso de la Presidenta del BCE Christine Lagarde,,Pendiente,
componentes/calendar-guide,calendar-guide,relatedEvents.leftColumn[4].url,/economic-calendar/event/9dd4293c-754b-4956-a244-7b49bea538a2,/macroeconomics/central-banks/ecb,,Pendiente,
componentes/calendar-guide,calendar-guide,relatedEvents.leftColumn[5].text,BOE's Governor Bailey Speech,Discurso del Presidente del BoE Andrew Bailey,,Pendiente,
componentes/calendar-guide,calendar-guide,relatedEvents.leftColumn[5].url,/economic-calendar/event/b2c1347b-b57c-4800-bdb6-8bdc627f4e30,/macroeconomics/central-banks/boe,,Pendiente,
componentes/calendar-guide,calendar-guide,relatedEvents.rightColumn[0].text,ECB Interest Rate Decision,Decisión de tipos de interés del BCE,,Pendiente,
componentes/calendar-guide,calendar-guide,relatedEvents.rightColumn[0].url,/economic-calendar/event/8beb52bf-2294-407c-b979-8e383584a233,/calendario-economico/event/0e5bd840-1d57-484f-8d30-567bb6332f38,,Pendiente,
componentes/calendar-guide,calendar-guide,relatedEvents.rightColumn[1].text,BoJ Interest Rate Decision,Decisión sobre tipos de interés del BOJ,,Pendiente,
componentes/calendar-guide,calendar-guide,relatedEvents.rightColumn[1].url,/economic-calendar/event/8b3a0864-3ad8-4510-88a5-acaf0dc44ce0,/calendario-economico/event/8b3a0864-3ad8-4510-88a5-acaf0dc44ce0,,Pendiente,
componentes/calendar-guide,calendar-guide,relatedEvents.rightColumn[2].text,BoE Interest Rate Decision,Decisión sobre tipos de interés del BOE,,Pendiente,
componentes/calendar-guide,calendar-guide,relatedEvents.rightColumn[2].url,/economic-calendar/event/9959649d-be62-47f5-bafa-ff2f474b9e13,/calendario-economico/event/9959649d-be62-47f5-bafa-ff2f474b9e13,,Pendiente,
componentes/calendar-guide,calendar-guide,relatedEvents.rightColumn[3].text,BoJ’s Governor Ueda Speech,"Declaraciones del Gobernador del BoJ, Kazuo Ueda",,Pendiente,
componentes/calendar-guide,calendar-guide,relatedEvents.rightColumn[3].url,/economic-calendar/event/f43e2f79-c8bf-4566-ae97-bf3ba0048afb,/macroeconomics/central-banks/boj,,Pendiente,
componentes/calendar-guide,calendar-guide,relatedEvents.rightColumn[4].text,API Weekly Crude Oil Stock,Inventarios semanales petróleo API,,Pendiente,
componentes/calendar-guide,calendar-guide,relatedEvents.rightColumn[4].url,/economic-calendar/event/bcf389bd-5fe2-4bd1-b1e0-d0b3910ba944,/calendario-economico/event/bcf389bd-5fe2-4bd1-b1e0-d0b3910ba944,,Pendiente,
componentes/calendar-guide,calendar-guide,relatedEvents.title,Related economic events,Eventos económicos relacionados,,Pendiente,
componentes/calendar-guide,calendar-guide,speechTracker.bullets[0],"<strong>Dovish</strong> speeches are usually: USD bearish, Gold bullish, Stocks bullish.","<strong>Los discursos dovish</strong> suelen ser: USD bajista, Oro alcista, Acciones alcistas.",,Pendiente,
componentes/calendar-guide,calendar-guide,speechTracker.bullets[1],<strong>Neutral</strong> speeches generally have no impact on the USD or other assets.,Los discursos <strong>neutros</strong> generalmente no tienen impacto en el USD u otros activos.,,Pendiente,
componentes/calendar-guide,calendar-guide,speechTracker.bullets[2],"<strong>Hawkish</strong> speeches are usually: USD bullish, Gold bearish, Stocks bearish.","<strong>Los discursos hawkish</strong> suelen ser: USD alcista, Oro bajista, Acciones bajistas.",,Pendiente,
componentes/calendar-guide,calendar-guide,speechTracker.description1,"A score of 0.0-3.9 is dovish, 4.0-6.0 is neutral and 6.1-10 is hawkish.","Una puntuación de 0,0-3,9 es dovish, 4,0-6,0 es neutral y 6,1-10 es hawkish.",,Pendiente,
componentes/calendar-guide,calendar-guide,speechTracker.description2,"Financial markets are highly sensitive to expected changes in interest rates by the <link>Federal Reserve</link> (Fed). When decision-makers at the Fed signal the path of interest is lower, their speech is dovish. Indications of higher interest rates are hawkish.","Los mercados financieros son muy sensibles a los cambios previstos en los tipos de interés de la <link>Reserva Federal</link> (Fed). Cuando los responsables de la Fed señalan que los tipos tenderán a la baja, su discurso se considera dovish. Las indicaciones de subidas de tipos son hawkish.",,Pendiente,
