Carpeta,Bloque,Clave,Inglés (original),Español (borrador IA),Español (revisado),Estado,Comentarios
layout,Header,navigationMenus.ratesCharts.sp500.href,/rates-charts/sp500,/rates-charts/sp500,,Pendiente,
layout,Header,navigationMenus.ratesCharts.sp500.label,SP500,SP500,,Pendiente,
layout,Header,navigationMenus.ratesCharts.technicalConfluencesDetector.href,/rates-charts/indicators,/rates-charts/indicators,,Pendiente,
layout,Header,navigationMenus.ratesCharts.technicalConfluencesDetector.label,Technical Confluences,Confluencias Técnicas,,Pendiente,
layout,Header,navigationMenus.ratesCharts.technicalLevels.href,/rates-charts/indicators/technical-levels,/rates-charts/indicators/technical-levels,,Pendiente,
layout,Header,navigationMenus.ratesCharts.technicalLevels.label,Technical Levels,Niveles Técnicos,,Pendiente,
layout,Header,navigationMenus.ratesCharts.title,Charts,Gráficos,,Pendiente,
layout,Header,navigationMenus.ratesCharts.usdcad.href,/rates-charts/usdcad,/rates-charts/usdcad,,Pendiente,
layout,Header,navigationMenus.ratesCharts.usdcad.label,USD/CAD,USD/CAD,,Pendiente,
layout,Header,navigationMenus.ratesCharts.usdchf.href,/rates-charts/usdchf,/rates-charts/usdchf,,Pendiente,
layout,Header,navigationMenus.ratesCharts.usdchf.label,USD/CHF,USD/CHF,,Pendiente,
layout,Header,navigationMenus.ratesCharts.usdjpy.href,/rates-charts/usdjpy,/rates-charts/usdjpy,,Pendiente,
layout,Header,navigationMenus.ratesCharts.usdjpy.label,USD/JPY,USD/JPY,,Pendiente,
layout,Header,openAccountPepperstone,Open an account with Pepperstone,Abre una cuenta con Pepperstone,,Pendiente,
layout,Header,pepperstoneAriaLabel,Visit Pepperstone - Sponsor (opens in new window),Visitar Pepperstone - Patrocinador (se abre en nueva ventana),,Pendiente,
layout,Header,search,Search,Buscar,,Pendiente,
layout,Header,sponsoredBy,Sponsored by,Patrocinado por,,Pendiente,
layout,Header,toggleMenu,Toggle menu,Abrir menú,,Pendiente,
layout,Header,upgrade,Upgrade,Suscríbete,,Pendiente,
layout,Header,userMenu.accessPremiumDiscord,Access Premium Discord,Acceder a Discord Premium,,Pendiente,
layout,Header,userMenu.logOut,Log out,Cerrar sesión,,Pendiente,
layout,Header,userMenu.myProfile,My Profile,Mi Perfil,,Pendiente,
layout,Header,userMenu.premiumArea,Premium Area,Área Premium,,Pendiente,
layout,LanguageSelector,ariaLabel,Language selector. Current language: {currentLanguage}. Press Enter or Space to open options,Selector de idioma. Idioma actual: {currentLanguage}. Presiona Enter o Espacio para abrir las opciones,,Pendiente,
layout,LanguageSelector,optionsLabel,Available language options,Opciones de idioma disponibles,,Pendiente,
layout,LanguageSelector,placeholder,Select a language,Selecciona un idioma,,Pendiente,
layout,LanguageSelector,selected,selected,seleccionado,,Pendiente,
layout,LanguageSelector,selectedIconLabel,Selected language,Idioma seleccionado,,Pendiente,
layout,Navigation,analysis,Analysis,Análisis,,Pendiente,
layout,Navigation,home,Home,Inicio,,Pendiente,
layout,Navigation,markets,Markets,Mercados,,Pendiente,
layout,Navigation,news,News,Noticias,,Pendiente,
layout,Sidebar,editorsPicks,Editor's Pick,Selección del Editor,,Pendiente,
layout,Sidebar,recommendedContent,Recommended content,Contenido Recomendado,,Pendiente,
layout,Sidebar,relatedContent,Related content,Contenido Relacionado,,Pendiente,
